seq_id,sequence_length_aa,cluster_id,cluster_size,sequence_weight,framework_identity_to_nb252,framework_coverage_to_nb252,is_nb252_neighbor
2887,132,2505,1,1.0,0.78021978,1.0,False
2888,118,2506,1,1.0,0.86813187,1.0,True
2889,119,2507,1,1.0,0.73626374,0.98901099,False
2890,126,2508,1,1.0,0.79120879,1.0,False
2892,119,2509,1,1.0,0.82417582,1.0,True
2893,127,2510,1,1.0,0.79120879,1.0,False
2894,124,2511,1,1.0,0.83516484,1.0,True
2896,126,2512,1,1.0,0.82417582,0.98901099,True
2897,122,2513,1,1.0,0.78021978,0.97802198,False
2898,126,2514,1,1.0,0.79120879,1.0,False
2899,123,2515,1,1.0,0.84615385,0.97802198,True
2900,128,2516,1,1.0,0.83516484,0.98901099,True
2901,129,2517,2,0.5,0.79120879,1.0,False
2902,127,2518,1,1.0,0.8021978,1.0,True
2903,130,2519,1,1.0,0.8021978,1.0,True
2904,124,2520,1,1.0,0.78021978,1.0,False
2905,130,2521,1,1.0,0.80851064,1.0,True
2906,121,2522,1,1.0,0.76923077,0.97802198,False
2907,130,2523,1,1.0,0.78021978,1.0,False
2908,120,626,16,0.0625,0.61538462,0.87912088,False
2909,125,2524,1,1.0,0.83516484,1.0,True
2910,117,2525,1,1.0,0.76923077,1.0,False
2912,123,2526,1,1.0,0.75824176,0.98901099,False
2913,127,2527,1,1.0,0.8021978,1.0,True
2914,124,2528,1,1.0,0.75824176,1.0,False
2915,128,2529,1,1.0,0.71428571,1.0,False
2916,129,2530,1,1.0,0.86813187,1.0,True
2917,129,2531,1,1.0,0.75824176,0.98901099,False
2918,126,2532,1,1.0,0.8021978,1.0,True
2919,125,2533,1,1.0,0.86813187,0.98901099,True
2920,128,2534,1,1.0,0.76923077,1.0,False
2921,117,2535,1,1.0,0.75824176,0.98901099,False
2922,120,2536,1,1.0,0.74725275,0.87912088,False
2923,122,2537,1,1.0,0.7032967,1.0,False
2924,123,2538,1,1.0,0.74725275,1.0,False
2925,119,2539,1,1.0,0.85714286,0.98901099,True
2926,119,2540,1,1.0,0.79120879,1.0,False
2927,123,2541,1,1.0,0.84615385,1.0,True
2928,123,2542,1,1.0,0.65934066,0.98901099,False
2929,116,2543,1,1.0,0.71428571,0.97802198,False
2930,115,2544,1,1.0,0.75824176,0.96703297,False
2931,132,2545,1,1.0,0.75824176,1.0,False
2932,125,2546,1,1.0,0.63736264,1.0,False
2933,132,2547,1,1.0,0.8021978,1.0,True
2934,126,2548,1,1.0,0.72527473,1.0,False
2935,118,2549,1,1.0,0.72527473,0.97802198,False
2936,125,2550,1,1.0,0.84615385,1.0,True
2938,117,2551,1,1.0,0.74725275,0.98901099,False
2939,118,2552,1,1.0,0.73626374,0.86813187,False
2940,116,23,84,0.0119047619,0.73626374,0.98901099,False
2941,125,2553,1,1.0,0.83516484,0.98901099,True
2942,123,2554,1,1.0,0.82417582,1.0,True
2943,121,2555,1,1.0,0.85714286,0.97802198,True
2944,124,2556,1,1.0,0.75824176,1.0,False
2945,119,2557,1,1.0,0.86813187,1.0,True
2947,120,2558,1,1.0,0.8021978,1.0,True
2948,125,2559,3,0.3333333333,0.8021978,0.98901099,True
2949,130,2560,1,1.0,0.81318681,1.0,True
2950,124,2561,1,1.0,0.79120879,1.0,False
2951,127,2562,1,1.0,0.83516484,0.97802198,True
2952,123,2563,1,1.0,0.81318681,1.0,True
2953,125,2564,1,1.0,0.9010989,1.0,True
2954,126,2565,1,1.0,0.85714286,1.0,True
2955,133,2566,1,1.0,0.74468085,1.0,False
2956,121,2567,1,1.0,0.82417582,1.0,True
2957,130,2568,1,1.0,0.84615385,1.0,True
2958,129,2569,1,1.0,0.75824176,1.0,False
2959,119,2570,1,1.0,0.78021978,1.0,False
2960,129,2571,1,1.0,0.74725275,1.0,False
2961,121,2572,1,1.0,0.8021978,1.0,True
2962,121,2573,1,1.0,0.69230769,0.98901099,False
2963,129,2574,1,1.0,0.84615385,1.0,True
2964,128,2575,1,1.0,0.75824176,1.0,False
2965,118,112,14,0.0714285714,0.74725275,1.0,False
2966,128,2576,1,1.0,0.8021978,0.98901099,True
2967,118,2577,1,1.0,0.79120879,0.97802198,False
2968,120,2578,1,1.0,0.78021978,1.0,False
2970,129,2579,1,1.0,0.69230769,1.0,False
2971,123,2580,1,1.0,0.83516484,1.0,True
2972,122,2581,1,1.0,0.78021978,1.0,False
2973,123,2582,1,1.0,0.89010989,0.98901099,True
2974,121,2583,1,1.0,0.7032967,0.86813187,False
2975,121,2584,1,1.0,0.81318681,1.0,True
2976,131,2585,1,1.0,0.69230769,0.98901099,False
2977,125,2586,1,1.0,0.78021978,1.0,False
2979,125,2587,1,1.0,0.83516484,1.0,True
2980,131,2588,1,1.0,0.74725275,0.98901099,False
2981,121,2589,1,1.0,0.84615385,1.0,True
2982,124,2590,1,1.0,0.74725275,1.0,False
2983,124,2591,1,1.0,0.74725275,1.0,False
2984,116,2592,1,1.0,0.74725275,0.93406593,False
2985,125,2593,1,1.0,0.81521739,0.97802198,True
2986,117,23,84,0.0119047619,0.71428571,1.0,False
2987,128,2594,1,1.0,0.79120879,1.0,False
2988,126,2595,1,1.0,0.85714286,0.98901099,True
2989,125,2596,1,1.0,0.81318681,1.0,True
2990,126,2597,1,1.0,0.78021978,1.0,False
2994,124,2598,1,1.0,0.79120879,0.97802198,False
2995,127,2599,1,1.0,0.71428571,1.0,False
2998,116,23,84,0.0119047619,0.73626374,0.98901099,False
2999,124,2600,1,1.0,0.75824176,0.98901099,False
3000,119,2601,1,1.0,0.84615385,0.98901099,True
3001,133,2602,1,1.0,0.81318681,1.0,True
3002,127,2603,1,1.0,0.78021978,1.0,False
3003,124,2604,1,1.0,0.81318681,1.0,True
3004,123,2605,1,1.0,0.76923077,1.0,False
3005,123,2606,1,1.0,0.79120879,1.0,False
3006,126,2607,1,1.0,0.76923077,1.0,False
3007,128,2608,1,1.0,0.82417582,1.0,True
3009,116,23,84,0.0119047619,0.72527473,0.98901099,False
3010,127,2609,1,1.0,0.79120879,0.97802198,False
3012,126,2610,1,1.0,0.83516484,1.0,True
3013,130,2611,1,1.0,0.72043011,1.0,False
3014,131,2612,1,1.0,0.83516484,1.0,True
3016,131,2613,1,1.0,0.84615385,1.0,True
3017,114,2614,1,1.0,0.74725275,1.0,False
3018,122,2615,1,1.0,0.7032967,1.0,False
3019,118,2616,1,1.0,0.81318681,1.0,True
3020,128,2617,1,1.0,0.8021978,1.0,True
3021,128,2618,1,1.0,0.78021978,1.0,False
3022,117,1548,2,0.5,0.76923077,0.94505495,False
3023,127,2619,1,1.0,0.74725275,1.0,False
3024,126,2620,1,1.0,0.85714286,1.0,True
3025,126,2621,1,1.0,0.85714286,1.0,True
3026,118,2622,1,1.0,0.73404255,0.95604396,False
3027,116,2623,1,1.0,0.82417582,1.0,True
3028,129,2624,1,1.0,0.81318681,1.0,True
3029,120,2625,1,1.0,0.75824176,1.0,False
3030,114,2626,1,1.0,0.74725275,0.98901099,False
3031,125,2627,1,1.0,0.8021978,1.0,True
3032,124,2628,1,1.0,0.8021978,1.0,True
3033,127,2629,1,1.0,0.78021978,0.97802198,False
3034,123,2630,1,1.0,0.78021978,0.97802198,False
3035,127,2631,1,1.0,0.76923077,1.0,False
3036,124,2632,1,1.0,0.75824176,1.0,False
3037,128,2633,1,1.0,0.79120879,0.98901099,False
3038,115,2634,1,1.0,0.75824176,0.97802198,False
3039,128,2635,1,1.0,0.82417582,1.0,True
3040,129,2636,1,1.0,0.7826087,1.0,False
3041,129,2637,1,1.0,0.76923077,1.0,False
3043,129,2638,1,1.0,0.79120879,0.98901099,False
3044,132,2639,1,1.0,0.8021978,0.98901099,True
3045,129,2640,1,1.0,0.78021978,0.98901099,False
3046,113,2641,1,1.0,0.71428571,0.97802198,False
3047,126,2642,1,1.0,0.82417582,0.98901099,True
3048,117,2643,1,1.0,0.78021978,1.0,False
3049,123,2644,1,1.0,0.81318681,1.0,True
3050,119,2645,1,1.0,0.79120879,0.98901099,False
3051,124,2646,1,1.0,0.75824176,1.0,False
3052,122,2647,1,1.0,0.8021978,0.98901099,True
3053,128,393,6,0.1666666667,0.74725275,1.0,False
3054,131,2648,1,1.0,0.81318681,1.0,True
3055,115,2649,1,1.0,0.83516484,1.0,True
3056,128,2650,1,1.0,0.79120879,1.0,False
3057,125,2651,1,1.0,0.80434783,0.98901099,True
3058,132,2652,1,1.0,0.79120879,1.0,False
3060,116,2653,1,1.0,0.74725275,1.0,False
3061,118,23,84,0.0119047619,0.74193548,0.98901099,False
3062,123,2654,1,1.0,0.8021978,1.0,True
3063,136,2655,1,1.0,0.74725275,0.97802198,False
3064,124,2656,1,1.0,0.78021978,1.0,False
3065,123,2657,1,1.0,0.72527473,0.98901099,False
3066,128,2658,1,1.0,0.8021978,0.98901099,True
3067,129,2659,1,1.0,0.76923077,1.0,False
3068,125,2660,1,1.0,0.8021978,1.0,True
3070,118,2661,1,1.0,0.82417582,0.98901099,True
3071,125,2662,1,1.0,0.8021978,1.0,True
3072,119,2663,1,1.0,0.7032967,0.98901099,False
3074,122,2664,1,1.0,0.82417582,0.97802198,True
3076,126,2665,1,1.0,0.78021978,0.97802198,False
3077,119,23,84,0.0119047619,0.69892473,1.0,False
3078,119,2666,1,1.0,0.83516484,1.0,True
3079,117,2667,2,0.5,0.72527473,1.0,False
3080,128,2668,1,1.0,0.75824176,1.0,False
3081,121,2669,1,1.0,0.8021978,0.98901099,True
3082,131,2670,1,1.0,0.83516484,1.0,True
3083,121,2671,1,1.0,0.78021978,0.98901099,False
3084,123,2672,1,1.0,0.79120879,1.0,False
3086,128,2673,1,1.0,0.84615385,1.0,True
3087,126,2674,1,1.0,0.7032967,1.0,False
3088,125,2675,1,1.0,0.7311828,0.97802198,False
3089,128,2676,1,1.0,0.86813187,1.0,True
3090,123,2677,1,1.0,0.79120879,1.0,False
3091,128,2678,1,1.0,0.69230769,0.98901099,False
3092,131,2679,1,1.0,0.69072165,0.97802198,False
3093,115,2680,1,1.0,0.73626374,1.0,False
3094,128,2681,1,1.0,0.81318681,1.0,True
3095,124,2682,1,1.0,0.73626374,0.98901099,False
3096,123,2683,1,1.0,0.79120879,1.0,False
3097,128,2684,1,1.0,0.84615385,0.97802198,True
3098,124,2685,1,1.0,0.73626374,1.0,False
3100,127,2686,1,1.0,0.83516484,0.98901099,True
3101,119,269,3,0.3333333333,0.73626374,1.0,False
3102,122,2687,1,1.0,0.79120879,0.98901099,False
3103,121,2688,1,1.0,0.81318681,1.0,True
3104,125,2689,1,1.0,0.76923077,0.98901099,False
3105,127,2690,1,1.0,0.78021978,1.0,False
3106,120,2691,1,1.0,0.87912088,0.97802198,True
3107,129,2692,1,1.0,0.75824176,1.0,False
3108,130,2693,1,1.0,0.76923077,1.0,False
3109,132,2694,1,1.0,0.79120879,1.0,False
3110,116,23,84,0.0119047619,0.75824176,0.98901099,False
3111,126,2695,1,1.0,0.84615385,1.0,True
3112,131,2696,1,1.0,0.76923077,0.98901099,False
3113,131,2697,1,1.0,0.79120879,1.0,False
3114,122,2698,1,1.0,0.78021978,1.0,False
3115,123,2699,1,1.0,0.87912088,1.0,True
3116,115,2700,1,1.0,0.67368421,0.98901099,False
3117,120,2701,1,1.0,0.83516484,0.98901099,True
3118,122,2052,3,0.3333333333,0.72527473,1.0,False
3119,119,2702,1,1.0,0.83516484,1.0,True
3120,128,2703,1,1.0,0.85714286,1.0,True
3121,127,2704,1,1.0,0.79120879,0.98901099,False
3122,123,2705,1,1.0,0.7826087,0.97802198,False
3123,124,2706,1,1.0,0.79120879,1.0,False
3124,117,2707,1,1.0,0.75824176,1.0,False
3125,127,2708,1,1.0,0.76923077,0.97802198,False
3126,130,2709,1,1.0,0.76923077,1.0,False
3127,126,2710,1,1.0,0.85714286,1.0,True
3128,121,2711,1,1.0,0.79120879,1.0,False
3129,119,2712,1,1.0,0.76923077,1.0,False
3130,122,2713,1,1.0,0.73626374,1.0,False
3131,125,2714,1,1.0,0.8021978,1.0,True
3132,132,2715,1,1.0,0.75824176,1.0,False
3133,122,2716,1,1.0,0.82417582,1.0,True
3134,123,2717,1,1.0,0.78021978,0.98901099,False
3135,126,2718,1,1.0,0.73626374,1.0,False
3136,123,2719,1,1.0,0.84615385,1.0,True
3137,126,2720,1,1.0,0.84615385,1.0,True
3138,127,2721,1,1.0,0.82417582,0.98901099,True
3139,111,2722,1,1.0,0.78021978,1.0,False
3140,124,2723,1,1.0,0.74725275,0.98901099,False
3141,128,2724,1,1.0,0.79120879,0.98901099,False
3143,121,2725,1,1.0,0.83516484,0.95604396,True
3144,112,2726,1,1.0,0.72527473,0.98901099,False
3145,128,2727,1,1.0,0.75824176,0.98901099,False
3146,128,2728,1,1.0,0.72527473,1.0,False
3147,111,2729,1,1.0,0.68131868,0.87912088,False
3148,125,2730,1,1.0,0.83516484,1.0,True
3149,129,2731,1,1.0,0.73626374,1.0,False
3150,124,2732,1,1.0,0.8021978,1.0,True
3152,118,2733,2,0.5,0.72527473,1.0,False
3153,130,2734,1,1.0,0.73404255,1.0,False
3154,124,2735,1,1.0,0.81318681,1.0,True
3155,124,2736,1,1.0,0.74725275,0.98901099,False
3156,127,2737,1,1.0,0.78021978,1.0,False
3158,126,2738,1,1.0,0.82417582,1.0,True
3159,119,2739,1,1.0,0.82417582,1.0,True
3160,129,2740,1,1.0,0.75824176,1.0,False
3161,127,2741,1,1.0,0.81318681,1.0,True
3162,126,2742,1,1.0,0.84615385,0.98901099,True
3163,124,2743,1,1.0,0.75824176,1.0,False
3164,124,2744,1,1.0,0.82417582,1.0,True
3165,127,2745,1,1.0,0.74725275,0.98901099,False
3166,122,2746,1,1.0,0.78021978,0.98901099,False
3167,119,333,6,0.1666666667,0.68131868,1.0,False
3168,120,2747,1,1.0,0.81318681,0.97802198,True
3169,125,2748,1,1.0,0.79120879,0.98901099,False
3170,129,2749,2,0.5,0.76923077,1.0,False
3171,121,2750,1,1.0,0.81318681,0.98901099,True
3172,122,218,6,0.1666666667,0.8021978,0.98901099,True
3173,119,2751,1,1.0,0.79120879,1.0,False
3174,122,2752,1,1.0,0.83516484,0.97802198,True
3175,121,2753,1,1.0,0.78021978,0.98901099,False
3176,122,2754,1,1.0,0.68085106,1.0,False
3177,124,2755,1,1.0,0.76923077,1.0,False
3178,125,2756,1,1.0,0.82417582,1.0,True
3180,120,2757,1,1.0,0.78021978,0.97802198,False
3181,128,2758,1,1.0,0.8021978,1.0,True
3182,124,2054,2,0.5,0.75824176,1.0,False
3183,118,2759,1,1.0,0.72527473,1.0,False
3184,118,2760,1,1.0,0.78021978,0.98901099,False
3185,122,2761,1,1.0,0.65217391,0.98901099,False
3186,125,2762,1,1.0,0.79120879,0.98901099,False
3187,122,2763,1,1.0,0.81318681,0.98901099,True
3188,129,2764,1,1.0,0.76923077,1.0,False
3189,129,2765,1,1.0,0.85714286,1.0,True
3190,129,592,2,0.5,0.79120879,0.98901099,False
3191,120,2766,1,1.0,0.84615385,1.0,True
3192,116,2767,2,0.5,0.78021978,0.97802198,False
3193,119,2768,1,1.0,0.78021978,1.0,False
3194,126,2769,1,1.0,0.75824176,0.98901099,False
3195,120,2770,1,1.0,0.65934066,0.86813187,False
3196,117,2771,1,1.0,0.76923077,1.0,False
3197,119,2772,1,1.0,0.64835165,0.93406593,False
3198,131,2773,1,1.0,0.84615385,0.98901099,True
3200,121,478,6,0.1666666667,0.75824176,1.0,False
3201,128,2774,1,1.0,0.8021978,1.0,True
3203,120,2775,1,1.0,0.78021978,1.0,False
3204,124,2776,2,0.5,0.62637363,0.98901099,False
3205,118,333,6,0.1666666667,0.7032967,0.98901099,False
3206,117,2777,1,1.0,0.69230769,0.98901099,False
3207,123,2778,1,1.0,0.82417582,1.0,True
3208,125,2779,1,1.0,0.81318681,1.0,True
3209,126,2780,1,1.0,0.79120879,0.98901099,False
3210,128,2390,2,0.5,0.8021978,0.98901099,True
3211,124,2781,1,1.0,0.81318681,1.0,True
3212,119,626,16,0.0625,0.65934066,0.86813187,False
3213,130,2782,1,1.0,0.76923077,1.0,False
3214,126,2783,1,1.0,0.76923077,1.0,False
3215,130,2784,1,1.0,0.7826087,0.98901099,False
3216,129,2785,1,1.0,0.72527473,1.0,False
3217,125,2786,1,1.0,0.73626374,0.98901099,False
3218,127,2787,1,1.0,0.75824176,1.0,False
3219,130,2788,1,1.0,0.72527473,0.98901099,False
3220,125,2789,1,1.0,0.8021978,1.0,True
3221,130,85,5,0.2,0.8021978,1.0,True
3222,118,2790,1,1.0,0.82417582,1.0,True
3223,128,2791,1,1.0,0.78021978,1.0,False
3224,134,2792,1,1.0,0.72527473,1.0,False
3226,131,2793,1,1.0,0.81318681,1.0,True
3228,124,2794,1,1.0,0.8021978,0.97802198,True
3229,127,2795,1,1.0,0.75824176,1.0,False
3230,126,2796,1,1.0,0.78021978,1.0,False
3231,124,2797,1,1.0,0.75824176,1.0,False
3232,128,2798,1,1.0,0.76923077,1.0,False
3233,134,2799,1,1.0,0.82417582,1.0,True
3234,116,23,84,0.0119047619,0.72527473,0.98901099,False
3235,125,2800,1,1.0,0.76923077,1.0,False
3236,122,2801,1,1.0,0.79347826,0.98901099,False
3237,126,2802,1,1.0,0.75824176,1.0,False
3238,122,2803,1,1.0,0.8021978,0.98901099,True
3239,120,2804,1,1.0,0.81318681,0.96703297,True
3241,123,2805,1,1.0,0.83516484,1.0,True
3242,117,198,5,0.2,0.73626374,0.97802198,False
3243,128,2806,1,1.0,0.84615385,1.0,True
3244,124,2807,1,1.0,0.78021978,0.96703297,False
3245,128,2808,1,1.0,0.73626374,0.98901099,False
3246,123,2809,1,1.0,0.74725275,1.0,False
3247,122,2810,1,1.0,0.81318681,1.0,True
3248,125,2811,1,1.0,0.85714286,1.0,True
3249,109,2812,1,1.0,0.73626374,0.85714286,False
3250,127,2813,1,1.0,0.81318681,1.0,True
3252,120,2814,1,1.0,0.65934066,1.0,False
3253,121,2815,1,1.0,0.82417582,0.97802198,True
3254,130,534,2,0.5,0.78021978,1.0,False
3255,127,2816,1,1.0,0.76923077,1.0,False
3256,124,2817,1,1.0,0.78021978,1.0,False
3257,121,2818,1,1.0,0.78021978,1.0,False
3258,125,2819,1,1.0,0.84615385,1.0,True
3259,118,2820,1,1.0,0.74725275,1.0,False
3261,114,2821,1,1.0,0.78021978,0.95604396,False
3262,124,2822,1,1.0,0.82417582,1.0,True
3263,123,2823,1,1.0,0.84615385,0.97802198,True
3264,127,2824,1,1.0,0.82417582,1.0,True
3265,122,2825,1,1.0,0.78021978,1.0,False
3266,121,2826,1,1.0,0.79120879,0.97802198,False
3267,128,2827,1,1.0,0.84615385,1.0,True
3268,124,2828,1,1.0,0.81318681,0.98901099,True
3269,125,2829,1,1.0,0.78021978,1.0,False
3270,131,2830,1,1.0,0.8021978,1.0,True
3271,124,2831,1,1.0,0.81318681,1.0,True
3272,120,2832,1,1.0,0.79120879,1.0,False
3273,122,218,6,0.1666666667,0.78021978,0.98901099,False
3274,123,2833,1,1.0,0.78021978,1.0,False
3275,116,2834,1,1.0,0.79120879,0.97802198,False
3276,128,2835,1,1.0,0.81318681,1.0,True
3277,116,23,84,0.0119047619,0.72527473,0.98901099,False
3278,126,2836,1,1.0,0.79120879,1.0,False
3279,119,2837,2,0.5,0.72527473,0.98901099,False
3280,114,2838,1,1.0,0.81318681,0.95604396,True
3281,117,23,84,0.0119047619,0.75824176,1.0,False
3282,123,2839,1,1.0,0.82417582,1.0,True
3283,122,2840,1,1.0,0.83516484,0.98901099,True
3284,118,2841,1,1.0,0.75824176,1.0,False
3285,127,2842,1,1.0,0.85714286,1.0,True
3286,125,2843,1,1.0,0.75824176,1.0,False
3287,132,2844,1,1.0,0.84615385,1.0,True
3288,136,2845,1,1.0,0.78021978,1.0,False
3289,124,2846,1,1.0,0.79120879,1.0,False
3291,120,626,16,0.0625,0.65934066,0.87912088,False
3292,123,2847,1,1.0,0.79120879,0.98901099,False
3294,126,2848,1,1.0,0.86813187,1.0,True
3295,118,2849,1,1.0,0.72527473,0.85714286,False
3296,123,2850,1,1.0,0.87912088,1.0,True
3297,120,2851,1,1.0,0.71428571,1.0,False
3298,123,2852,1,1.0,0.73626374,1.0,False
3299,124,2853,1,1.0,0.85714286,0.97802198,True
3300,120,2854,1,1.0,0.78021978,1.0,False
3301,129,2855,1,1.0,0.82417582,0.98901099,True
3303,123,2856,1,1.0,0.79120879,0.98901099,False
3304,127,2113,3,0.3333333333,0.71428571,1.0,False
3305,122,2857,1,1.0,0.78021978,0.98901099,False
3306,129,2858,1,1.0,0.78021978,1.0,False
3307,129,2859,1,1.0,0.83516484,1.0,True
3308,125,2860,1,1.0,0.83516484,0.98901099,True
3309,124,2861,1,1.0,0.73626374,0.98901099,False
3310,124,2862,1,1.0,0.76923077,1.0,False
3311,118,2863,1,1.0,0.76923077,1.0,False
3312,127,2864,1,1.0,0.68421053,1.0,False
3313,128,2865,1,1.0,0.79120879,0.98901099,False
3314,123,2866,1,1.0,0.76923077,0.98901099,False
3315,120,626,16,0.0625,0.65934066,0.87912088,False
3316,120,626,16,0.0625,0.62637363,0.87912088,False
3317,120,2867,1,1.0,0.68131868,0.97802198,False
3318,119,23,84,0.0119047619,0.72043011,1.0,False
3319,123,2868,1,1.0,0.76923077,0.97802198,False
3320,124,2776,2,0.5,0.63736264,0.96703297,False
3321,124,2869,1,1.0,0.8021978,1.0,True
3322,127,2870,1,1.0,0.82417582,1.0,True
3323,126,2871,1,1.0,0.7032967,0.98901099,False
3324,121,2872,1,1.0,0.83516484,0.97802198,True
3325,123,2873,1,1.0,0.8021978,0.98901099,True
3326,130,2874,1,1.0,0.81318681,0.98901099,True
3327,123,2875,1,1.0,0.82417582,1.0,True
3328,117,2876,1,1.0,0.79120879,1.0,False
3329,130,2877,1,1.0,0.81318681,1.0,True
3330,133,2878,1,1.0,0.8021978,1.0,True
3331,120,2879,1,1.0,0.75824176,0.97802198,False
3332,122,2880,1,1.0,0.81318681,0.98901099,True
3333,128,2881,1,1.0,0.78021978,1.0,False
3334,125,2882,1,1.0,0.78021978,0.97802198,False
3335,123,2883,1,1.0,0.74725275,0.97802198,False
3336,120,2884,1,1.0,0.69230769,0.87912088,False
3337,126,2885,1,1.0,0.8021978,0.98901099,True
3338,127,2886,1,1.0,0.71428571,0.98901099,False
3339,115,847,3,0.3333333333,0.7032967,0.98901099,False
3341,127,2887,1,1.0,0.8021978,1.0,True
3342,118,2888,1,1.0,0.81318681,1.0,True
3344,127,2889,2,0.5,0.79120879,1.0,False
3345,123,2890,1,1.0,0.79120879,0.98901099,False
3346,125,2891,1,1.0,0.8021978,0.97802198,True
3347,133,2892,1,1.0,0.78021978,1.0,False
3348,121,2893,1,1.0,0.83516484,0.98901099,True
3349,122,2894,1,1.0,0.82417582,1.0,True
3350,126,2895,1,1.0,0.81318681,1.0,True
3351,126,2896,1,1.0,0.73626374,1.0,False
3352,128,1996,2,0.5,0.83516484,0.98901099,True
3353,121,2897,1,1.0,0.76923077,0.97802198,False
3354,123,2898,1,1.0,0.86813187,1.0,True
3355,118,2899,1,1.0,0.78021978,1.0,False
3356,128,2900,1,1.0,0.78021978,0.98901099,False
3357,123,1164,3,0.3333333333,0.76923077,1.0,False
3358,116,2901,1,1.0,0.8021978,1.0,True
3359,133,2902,1,1.0,0.74468085,1.0,False
3360,133,2903,1,1.0,0.75824176,1.0,False
3361,116,2904,1,1.0,0.74725275,0.98901099,False
3362,119,2905,1,1.0,0.65934066,0.97802198,False
3363,125,2906,1,1.0,0.8021978,0.98901099,True
3364,122,2907,1,1.0,0.79120879,0.98901099,False
3365,119,2908,1,1.0,0.69230769,1.0,False
3366,124,2909,1,1.0,0.75824176,1.0,False
3367,127,380,3,0.3333333333,0.76923077,0.98901099,False
3368,124,2910,1,1.0,0.81318681,1.0,True
3369,118,2911,1,1.0,0.76923077,1.0,False
3370,123,2431,2,0.5,0.79120879,1.0,False
3371,125,2912,1,1.0,0.85714286,1.0,True
3372,127,2913,1,1.0,0.81318681,1.0,True
3373,132,2914,1,1.0,0.72527473,1.0,False
3374,123,2915,1,1.0,0.82417582,1.0,True
3375,127,2916,1,1.0,0.73404255,0.97802198,False
3376,127,2917,1,1.0,0.83516484,1.0,True
3377,119,2918,1,1.0,0.8021978,1.0,True
3378,128,2919,1,1.0,0.72527473,1.0,False
3379,128,2920,1,1.0,0.8021978,1.0,True
3380,123,2921,1,1.0,0.78021978,0.98901099,False
3383,120,2922,1,1.0,0.86813187,0.98901099,True
3384,128,2923,1,1.0,0.78021978,1.0,False
3385,127,2924,1,1.0,0.73626374,1.0,False
3386,130,2925,1,1.0,0.8021978,1.0,True
3387,126,2926,1,1.0,0.74725275,1.0,False
3388,119,2927,1,1.0,0.67032967,1.0,False
3389,125,2928,2,0.5,0.76923077,1.0,False
3390,123,2929,1,1.0,0.76923077,0.97802198,False
3391,134,2930,1,1.0,0.76923077,1.0,False
3392,124,2931,1,1.0,0.79120879,0.97802198,False
3393,127,2932,1,1.0,0.8021978,1.0,True
3394,118,2933,1,1.0,0.81318681,0.98901099,True
3395,126,2934,1,1.0,0.79120879,1.0,False
3396,123,2935,1,1.0,0.81318681,0.98901099,True
3397,122,2936,1,1.0,0.71428571,1.0,False
3398,131,2937,1,1.0,0.76923077,1.0,False
3399,127,2938,1,1.0,0.71428571,1.0,False
3400,126,2939,1,1.0,0.81318681,1.0,True
3401,130,2940,1,1.0,0.79120879,1.0,False
3402,119,2941,1,1.0,0.84615385,1.0,True
3403,131,2942,1,1.0,0.75824176,1.0,False
3404,129,2943,1,1.0,0.83516484,0.98901099,True
3405,122,2944,1,1.0,0.86813187,0.98901099,True
3406,132,2945,1,1.0,0.84615385,0.98901099,True
3407,133,2946,1,1.0,0.78021978,1.0,False
3408,115,2947,1,1.0,0.78021978,0.98901099,False
3409,122,2948,1,1.0,0.85714286,1.0,True
3410,125,2949,1,1.0,0.72527473,1.0,False
3411,127,2950,1,1.0,0.82417582,0.98901099,True
3412,131,2951,1,1.0,0.73626374,0.98901099,False
3413,119,2952,1,1.0,0.76923077,0.94505495,False
3414,123,2953,1,1.0,0.76923077,0.97802198,False
3415,123,2954,1,1.0,0.74725275,1.0,False
3416,117,2767,2,0.5,0.78021978,0.98901099,False
3417,131,2955,1,1.0,0.79120879,1.0,False
3418,123,126,10,0.1,0.8021978,1.0,True
3419,122,2956,1,1.0,0.82417582,1.0,True
3420,124,2957,1,1.0,0.81318681,1.0,True
3421,119,2958,1,1.0,0.7032967,0.96703297,False
3422,116,2959,1,1.0,0.79120879,0.98901099,False
3423,115,198,5,0.2,0.71428571,0.95604396,False
3424,126,2960,1,1.0,0.85714286,1.0,True
3425,118,2961,1,1.0,0.79120879,1.0,False
3427,126,2962,1,1.0,0.79120879,1.0,False
3429,119,2963,1,1.0,0.70212766,0.97802198,False
3430,127,2964,1,1.0,0.81318681,1.0,True
3431,123,2965,1,1.0,0.82417582,0.98901099,True
3432,129,2966,1,1.0,0.76923077,0.98901099,False
3434,125,2967,1,1.0,0.83516484,1.0,True
3435,132,982,2,0.5,0.78021978,1.0,False
3436,133,2968,1,1.0,0.78021978,1.0,False
3437,121,2969,1,1.0,0.8021978,0.98901099,True
3438,122,2970,1,1.0,0.8021978,1.0,True
3439,131,2971,1,1.0,0.73626374,1.0,False
3440,122,2972,1,1.0,0.82417582,0.98901099,True
3441,124,2973,1,1.0,0.73626374,1.0,False
3442,126,2974,1,1.0,0.81521739,0.98901099,True
3443,122,2975,1,1.0,0.82417582,1.0,True
3444,125,2976,1,1.0,0.78021978,0.97802198,False
3445,119,1679,2,0.5,0.74725275,0.97802198,False
3446,115,2977,1,1.0,0.81318681,0.98901099,True
3447,129,2978,1,1.0,0.8021978,1.0,True
